title,url,thumb,releaseDate,description,company,tag,platform
돌아온 명탐정 피카츄,https://store.nintendo.co.kr/70010000068695,https://store.nintendo.co.kr/media/catalog/product/cache/8e9715bba90fc562158bff7d4731afc3/a/9/a97ba857e31deb70c18da2b1efd247a3867a5aba885da2cccabb3fa75cfa1ca5_1687335325.jpg,2023-10-06,"포켓몬과 사람이 공생하는 도시에서 말하는 아저씨 피카츄와 사건에 뛰어든다.

「나는 피카츄. 내 입으로 말하기는 좀 그렇지만… 명탐정이다!」
등장하는 피카츄가 평소와 좀 다르다!? 마치 아저씨 같은 표정과 몸짓의 커피 애호가. 잘난 척하는 말투와 태도에도 어쩐지 미워할 수 없는 자칭 「명탐정」 피카츄와, 파트너인 청년 팀이, 포켓몬과 사람이 공생하는 도시 「라임시티」에서 일어나는 여러 가지 사건의 수수께끼를, 도시의 포켓몬들과 힘을 합쳐 풀어나갑니다.

■스토리
「탐정 콤비」 팀과 피카츄는 행방불명된 팀의 아버지인 해리를 찾고 있습니다. 그러던 중 발생한 「보석 도난 사건」을 계기로 두 사람은 거대한 수수께끼에 다가가게 됩니다.
해리가 자취를 감춘 이유는 무엇이고,
어째서 피카츄는 팀하고만 이야기할 수 있는 걸까요?
팀과 피카츄가 해리를 찾을 수는 있을까요?
이야기의 결말은 과연...?

■포켓몬들의 힘을 빌려 사건을 조사
사건 조사의 기본은 「탐문 조사」입니다. 팀은 사람에게, 피카츄는 포켓몬에게 탐문 조사를 하면서 증언을 모읍니다. 그 중에는 자신의 특기를 살려 조사에 협력하는 포켓몬도 있습니다. 예를 들어 가디는 뛰어난 후각으로 냄새를 추적할 수 있습니다. 그 능력을 활용하여 피카츄가 가디의 등에 올라타 라임시티를 누비며 사건의 증거를 찾을 수 있습니다.

알림
※패키지 버전에서는 「돌아온 명탐정 피카츄」의 조기 구입 특전으로 포켓몬 카드 게임에서 사용할 수 있는 프로모 카드 「명탐정 피카츄」를 선물로 드립니다.
※특전은 소진되는 대로 종료됩니다.
※특전은 발매일 이후 전달됩니다.
※다운로드 버전에는 특전 프로모 카드가 포함되지 않습니다.",? 1 ~ 1,어드벤처,nintendo
피크민 1+2,https://store.nintendo.co.kr/70070000018194,https://store.nintendo.co.kr/media/catalog/product/cache/8e9715bba90fc562158bff7d4731afc3/8/b/8bc308a59644feddd0cabf4d7c342f3882ef635ea81e5589cbb6632e769a5f11_1687336853.jpg,2023-09-22,"「피크민 1」과 「피크민 2」가 포함된 합리적인 세트 상품입니다.

■「피크민 1」
Nintendo GameCube로 발매된 「피크민 1」이 HD 버전으로 Nintendo Switch에 등장.

주인공 「올리마」는 우주선에서 혼자 여행하며 휴일을 즐기고 있었습니다. 그러던 중 운석에 충돌하여 우주선이 대파, 미지의 행성에 추락해 버렸습니다. 운 좋게 불시착했지만 우주선 부품은 뿔뿔이 흩어지고 마는데... 대기에 맹독이 포함되어 있는 이 행성에서 올리마가 활동할 수 있는 날은 「30일」.

행성에서 만난 신비한 생명체 「피크민」의 힘을 빌려 「30일」 이내에 우주선의 부품을 모을 수 있을까요? 「올리마」와 「피크민」의 모험이 시작됩니다.

이번 작품에서는 Nintendo GameCube 버전에 비해 쉽게 피크민을 뽑고 던질 수 있게 개선하여 보다 편하게 플레이할 수 있도록 변경했습니다.

■「피크민 2」
Nintendo GameCube로 발매된 「피크민 2」가 HD 버전으로 Nintendo Switch에 등장.

피크민의 힘을 빌려 불시착한 미지의 행성에서 귀환한 주인공 「올리마」. 그러나 근무하던 회사가 도산의 위기에 빠지고... 막대한 빚을 상환할 유일한 희망은 「올리마」가 행성에서 가져온 보물. 그리하여 「올리마」는 신입 사원 「루이」와 함께 회사를 구하기 위해 피크민이 사는 행성에 돌아가게 되었습니다. 둘은 피크민과 함께 보물을 찾아내어 회사를 구할 수 있을까요?

이번 작품에서는 Nintendo GameCube 버전에 비해 쉽게 피크민을 뽑고 던질 수 있게 개선하여 보다 편하게 플레이할 수 있도록 변경했습니다.

※「피크민 2」의 보물 디자인을 일부 변경했습니다.

알림
단품과의 중복 구입에 주의해주세요. 해당 번들 「피크민 1+2」에는 단품 판매 중인「피크민 1」「피크민 2」가 포함되어 있습니다.",닌텐도,"액션,어드벤처,전략",nintendo
F-ZERO 99,https://store.nintendo.co.kr/70010000072188,https://store.nintendo.co.kr/media/catalog/product/cache/8e9715bba90fc562158bff7d4731afc3/6/c/6ce34dc589a629fa28a2594c98ee9a8658285caa3a8a5adb803283d4f8896a3d_1694549039.jpg,2023-09-15,"99명의 배틀 로열 레이스가 개막

해외에서 1990년에 발매된 Super Nintendo Entertainment System용 소프트웨어 『F-ZERO』가 99명의 온라인 배틀 로열 레이스로 진화.
끝까지 달려 1위로 골인하는 플레이어는?

이 타이틀은 Nintendo Switch Online 가입자 한정 소프트웨어입니다.
Nintendo Switch Online 가입자는 추가 요금 없이 즐기실 수 있습니다.",닌텐도,레이싱,nintendo
피크민 4,https://store.nintendo.co.kr/70010000063718,https://store.nintendo.co.kr/media/catalog/product/cache/8e9715bba90fc562158bff7d4731afc3/2/3/230719__4_banner_2.jpg,2023-07-21,"미지의 행성은 조난자가 가득……. 피크민과 함께 조난자를 구조하라!

「피크민」 시리즈 최신작이 Nintendo Switch로 등장.

미지의 행성으로 추락해버린 「캡틴 올리마」. 올리마의 조난 신호를 받고 구조에 나선 구조대 또한 조난당하고 맙니다. 마지막 희망은, 본부에서 대기 중이던 신입 구조대원인 주인공뿐입니다.
주인공은 위험한 원주생물이 잔뜩 서식하는 수수께끼의 행성에 착륙해서, 그곳에서 만난 신비한 생물 「피크민」의 힘을 빌려 탐색해 나갑니다.

▼「피크민」이란?
피크민은 지면에서 뽑아내면 졸졸 따라오는 신비한 생물입니다. 무거운 물건을 옮기거나 벽을 부수는 등, 다양한 상황에서 주인공을 위해 열심히 일해줍니다.

피크민은 원주생물에게도 용감하게 달려듭니다. 한 마리 한 마리는 연약하고, 때로는 잡아먹히기도 하지만, 많은 수의 피크민이 힘을 합치면 커다란 상대를 쓰러뜨릴 수도 있습니다.

피크민에는 다양한 종류가 있으며, 「빨강피크민」은 불에 강하고 「파랑피크민」은 물속에서 헤엄칠 수 있는 등, 각기 다른 특징을 가지고 있습니다.

새롭게 발견된 「얼음피크민」은 원주생물이나 수면을 얼릴 수 있습니다. 얼음피크민에게 지시를 내리면 주인공 일행이 얼어 버린 얼음 위로 이동할 수도 있습니다.

또한 밤에만 나타나는 「반짝피크민」과 함께, 원주생물이 흉포해지는 위험한 야간 탐색에도 나설 수 있습니다.

▼파트너 「와치」
주인공과 함께 행동하는 우주견 「와치」. 와치는 혼자서 무거운 물건을 옮길 수도 있고, 등에 주인공과 피크민을 태우고 물 위를 건널 수도 있습니다. 또한 찾는 대상의 냄새를 추적해서 대상이 있는 곳까지 안내해 주기도 합니다.

피크민과 와치는 주인공의 지시에 따라 작업을 진행해 줍니다. 각각의 특징을 이해하고 계획력을 발휘해서 올바른 지시를 내리면, 어떤 위기도 뛰어넘을 수 있습니다.

▼「피크민」을 처음으로 플레이하시는 분께
피크민은 때로는 원주생물에게 잡아먹히거나, 전기나 불에 공격받아서 사라져버릴 수도 있습니다. 그럴 때는 조금 전으로 시간을 되돌려서 몇 번이고 다시 도전할 수 있습니다. 피크민을 많이 잃었을 경우, 시간을 되돌려 피크민에게 적절한 지시를 내려 봅시다.

또한 본작에서는 스토리를 2명이 즐기는 것도 가능합니다. 2P는 「지원 사격」으로 적에게 커서를 맞춰 공격하거나 아이템을 사용하여 1P를 서포트 할 수 있습니다. 혼자서 플레이하기 어렵다면, 2P의 서포트를 받으며 스토리를 진행해 봅시다.",닌텐도,"액션,어드벤처,전략",nintendo
젤다의 전설 티어스 오브 더 킹덤,https://store.nintendo.co.kr/70010000063716,https://store.nintendo.co.kr/media/catalog/product/cache/8e9715bba90fc562158bff7d4731afc3/b/6/b6bc7bd67a7ea937ea28b6383752d88a7628afb1c1ef196b1f83659c4447fa85.jpg,2023-05-12,"끝없는 모험의 무대가 하늘로 넓어진다.
『젤다의 전설 브레스 오브 더 와일드』 속편이 등장

끝없이 이어지는 광활한 대지, 그리고 아득한 구름 위의 하늘까지 펼쳐진 세계에서 어디로 가는 것도, 무엇을 하는 것도 당신에게 달려 있습니다. 하늘을 날아다니며 신기한 하늘섬을 탐색할 것인가? 링크가 손에 넣은 새로운 힘으로 하이랄의 이변에 맞설 것인가? 당신만의 끝없는 모험이 다시 시작됩니다.",닌텐도,RPG,nintendo
별의 커비 Wii 디럭스,https://store.nintendo.co.kr/70010000058799,https://store.nintendo.co.kr/media/catalog/product/cache/8e9715bba90fc562158bff7d4731afc3/4/5/4548a5ba4ace2d15bc3940b09b4b74b383c9888844dfedc16ac462ae44ae40a3.jpg,2023-02-24,"「별의 커비 Wii」가 디럭스한 모습으로 Nintendo Switch에 등장！

2011년에 발매된 「별의 커비 Wii」가 Nintendo Switch에서 살아납니다. 새로워진 그래픽으로 커비 및 동료들과 최대 4명이 모험을 즐길 수 있습니다.

어느 날, 팝스타에 불시착한 우주선에 타고 있던 「마버로아」를 구하기 위해 커비 일행이 모험을 떠납니다.
「스워드」와 「채찍」 등, 친숙한 카피 능력에 더해 새롭게 「아머」가 등장! 원거리에 적합한 캐넌과 근거리에 적합한 펀치 외에도 강력한 기술이 잔뜩 준비되어 있습니다.
또한, 최대 4명이 즐길 수 있는 나눔 플레이에 대응. 4명이 모두 커비를 선택해서 각자 원하는 카피 능력으로 진행할 수도 있습니다.

게다가 서브게임도 잔뜩 들어 있습니다!
새롭게 등장하는 「찾아라! 마버로아 도서관」 외에도, 「대결! 한판 승부」등, 역대 시리즈에서 선별해서 수록했습니다.
전부 4인 플레이로 즐길 수 있습니다.

알림

이 소프트웨어에는 인터넷에 접속할 수 있는 환경과, Nintendo Switch Online 가입(유료)이 필요한 모드나 기능이 있습니다.",HAL 연구소,액션,nintendo
포켓몬스터스칼렛,https://store.nintendo.co.kr/70010000053968,https://store.nintendo.co.kr/media/catalog/product/cache/8e9715bba90fc562158bff7d4731afc3/2/3/231207-s2_kr_1.jpg,2022-11-18,"「포켓몬스터」 시리즈는 오픈 월드의 시대로

포켓몬을 잡고, 교환하고, 키워서 배틀에 도전하는 「포켓몬스터」 시리즈 고유의 플레이를 ""오픈 월드"" 세계에서 즐길 수 있습니다.
대자연과 마을 여기저기에 포켓몬들이 살고 있으며, 경계 없이 펼쳐진 필드를 자유롭게 모험할 수 있습니다.

1. 첫 번째 파트너
당신은 풀타입의 「나오하」, 불타입의 「뜨아거」, 물타입의 「꾸왁스」의 세 마리 중 하나를 선택해 모험을 떠나게 됩니다. 과연 파트너와 어떻게 만나게 되고, 어떤 이야기가 펼쳐질까요?

2. 전설의 포켓몬 「코라이돈/미라이돈」
다른 포켓몬들을 압도적으로 능가하는 힘을 가진 것으로 알려져 있지만, 그 생태는 수수께끼에 싸여 있습니다. 코라이돈/미라이돈의 등에 올라타면 육지를 달리거나 물 위를 헤엄치고 활공하거나 절벽을 오를 수 있어 더욱 모험의 폭이 넓어집니다.

3. 「테라스탈」
팔데아지방 특유의 현상으로 이 땅에서 사는 모든 포켓몬이「테라스탈」을 할 수 있습니다.
포켓몬마다 각각 「테라스탈타입」을 가지고 있으며, 「테라스탈」을 하면 「테라스탈타입」으로 변합니다. 대부분의 포켓몬은 원래 타입과 같은 「테라스탈타입」을 가지고 있지만, 그 중에는 원래 타입과 다른 타입을 가진 포켓몬도 있다고 합니다.
팔데아지방에서의 포켓몬 배틀에서는 이 「테라스탈」이 승부의 열쇠를 쥐게 됩니다.

4. 통신으로 연결
본작은 최대 4인 동시 멀티 플레이가 가능합니다. 포켓몬 교환이나 대전 등의 통신 플레이는 물론, 다른 플레이어와 같은 필드를 누비며 함께 모험할 수도 있습니다.
또한 야생 테라스탈 포켓몬을 만날 수 있는 「테라 레이드배틀」에도 다른 플레이어와 함께 도전할 수 있습니다.",게임프리크,RPG,nintendo
포켓몬스터바이올렛,https://store.nintendo.co.kr/70010000053973,https://store.nintendo.co.kr/media/catalog/product/cache/8e9715bba90fc562158bff7d4731afc3/2/3/231207_pk-v2_kr.jpg,2022-11-18,"「포켓몬스터」 시리즈는 오픈 월드의 시대로

포켓몬을 잡고, 교환하고, 키워서 배틀에 도전하는 「포켓몬스터」 시리즈 고유의 플레이를 ""오픈 월드"" 세계에서 즐길 수 있습니다.
대자연과 마을 여기저기에 포켓몬들이 살고 있으며, 경계 없이 펼쳐진 필드를 자유롭게 모험할 수 있습니다.

1. 첫 번째 파트너
당신은 풀타입의 「나오하」, 불타입의 「뜨아거」, 물타입의 「꾸왁스」의 세 마리 중 하나를 선택해 모험을 떠나게 됩니다. 과연 파트너와 어떻게 만나게 되고, 어떤 이야기가 펼쳐질까요?

2. 전설의 포켓몬 「코라이돈/미라이돈」
다른 포켓몬들을 압도적으로 능가하는 힘을 가진 것으로 알려져 있지만, 그 생태는 수수께끼에 싸여 있습니다. 코라이돈/미라이돈의 등에 올라타면 육지를 달리거나 물 위를 헤엄치고 활공하거나 절벽을 오를 수 있어 더욱 모험의 폭이 넓어집니다.

3. 「테라스탈」
팔데아지방 특유의 현상으로 이 땅에서 사는 모든 포켓몬이「테라스탈」을 할 수 있습니다.
포켓몬마다 각각 「테라스탈타입」을 가지고 있으며, 「테라스탈」을 하면 「테라스탈타입」으로 변합니다. 대부분의 포켓몬은 원래 타입과 같은 「테라스탈타입」을 가지고 있지만, 그 중에는 원래 타입과 다른 타입을 가진 포켓몬도 있다고 합니다.
팔데아지방에서의 포켓몬 배틀에서는 이 「테라스탈」이 승부의 열쇠를 쥐게 됩니다.

4. 통신으로 연결
본작은 최대 4인 동시 멀티 플레이가 가능합니다. 포켓몬 교환이나 대전 등의 통신 플레이는 물론, 다른 플레이어와 같은 필드를 누비며 함께 모험할 수도 있습니다.
또한 야생 테라스탈 포켓몬을 만날 수 있는 「테라 레이드배틀」에도 다른 플레이어와 함께 도전할 수 있습니다.",게임프리크,RPG,nintendo
스플래툰 3,https://store.nintendo.co.kr/70010000046397,https://store.nintendo.co.kr/media/catalog/product/cache/8e9715bba90fc562158bff7d4731afc3/_/3/_3_33_4.jpg,2022-09-09,"대자연에서, 대도시에서,
더욱 더 넓어지는 영역 배틀!

4대 4의 팀으로 나뉘어 잉크를 칠하는 액션 슈팅 게임 『스플래툰』이 등장!

본작의 무대는 강렬한 태양이 내리쬐는 황폐한 사막 「카오폴리스 지방」. 그 중심지로 혼돈 상태의 거리가 인상적인 「카오폴리스 타운」에 배틀을 좋아하는 오징어와 문어들이 모여 있다. 오징어와 문어의 패션에도 변화가 생겼다.
4대4로 잉크를 칠한 면적으로 승패를 겨루는 영역 배틀은 전작과 동일하지만, 공중에서 시작하는 「징어스폰」 등의 새로운 액션이 추가되어 배틀의 트렌드가 변화했다. 배틀 중에는 과거에 등장한 무기를 비롯해 활과 같은 무기가 등장한다.

알림

?인터넷 통신에서는 동시에 8명까지 대전할 수 있으며, 2명까지 관전 참여가 가능합니다.

?「저장 데이터 맡기기 기능」에서는 오프라인 플레이의 저장 데이터가 보존됩니다.
?직접 그린 일러스트를 투고할 때에만 터치스크린 조작에 대응하고 있습니다.",닌텐도,"액션,슈팅",nintendo
Nintendo Switch Sports,https://store.nintendo.co.kr/70010000049933,https://store.nintendo.co.kr/media/catalog/product/cache/8e9715bba90fc562158bff7d4731afc3/2/0/20221124_sports.jpg,2022-04-29,"Joy-Con을 휘두르며 체감 스포츠!

「Wii Sports」 시리즈 최신작 『Nintendo Switch Sports』가 Nintendo Switch에 등장.
본작은 Joy-Con을 사용한 직감적인 조작으로 누구나 즐기실 수 있습니다.

시리즈 인기 종목인 볼링, 검술, 테니스, 골프 이외에도, 새롭게 배구, 배드민턴, 축구가 추가되었습니다.
축구에서는 레그 스트랩을 사용하여 발로 공을 차는 조작이 가능합니다.(※)

가족이나 친구와 모여서 플레이할 수 있는 것에 더해, 모든 종목을 멀리 떨어진 친구나 전 세계 플레이어와의 온라인 대전이 가능합니다.
온라인 대전으로 모은 아이템으로 캐릭터를 취향대로 커스터마이즈하거나, 각 종목의 상위 리그로 승격하는 것을 목표로 하는 「프로 리그」에서 실력을 겨루는 등, 다양한 방법으로 즐길 수 있습니다.

※ 레그 스트랩은 패키지 버전에만 포함되어 있습니다.
※『링피트 어드벤처』에 포함된 레그 스트랩으로도 사용할 수 있습니다.",닌텐도,"액션,스포츠",nintendo
별의 커비 디스커버리,https://store.nintendo.co.kr/70010000046407,https://store.nintendo.co.kr/media/catalog/product/cache/8e9715bba90fc562158bff7d4731afc3/1/7/17729239eaa5a4c5703851aa9ec2a6a8de4db56e0122d36fff708cbcaf5c7a7b.jpg,2022-03-25,"『별의 커비』 시리즈 최초의 3D 액션 게임

『별의 커비』 시리즈 최신작의 무대는, 문명과 자연이 융합한 미지의 「새로운 세계」. 빨아들이고, 뱉고, 날고, 카피하고. 깊이가 있는 3D 스테이지를, 커비의 친숙한 액션으로 자유롭게 돌아다니며 모험합니다.

◆목표는 웨이들 디의 구출
의문의 적 「비스트 군단」에게 납치된 웨이들 디 무리를 돕기 위한 커비의 모험이 시작됩니다. 각 스테이지에서는 비스트 군단과 싸우고, 장치를 풀어나가며 골 지점에 사로잡혀 있는 웨이들 디 무리의 구출을 목표로 합니다.

◆진화하는 특수한 카피 능력
친숙한 카피 능력이 3D로 다시 태어난 것은 물론, 새로운 카피 능력 「드릴」, 「레인저」가 등장.
웨이들 디를 구해내면 모험의 거점이 되는 「웨이들 디 마을」이 점점 발전한다. 게다가 마을에 있는 가게 「무기점」에서는 친숙한 카피 능력이 진화한다! 공격 수단이 늘어나거나 공격 범위가 넓어지는 등, 모습도 위력도 파워업합니다.

◆새로운 액션 「머금기 변형」
자동차를 머금고 필드 위를 달리거나, 자판기를 머금고 음료수 캔으로 공격하거나, 삼각콘을 머금고 수도관을 파열시키는 등, 머금은 아이템에 따라 다양한 액션을 구사할 수 있어서, 카피 능력과는 다른 느낌의 액션으로 탐색을 즐길 수 있습니다.

◆커비와 반다나 웨이들 디로 2인 협력 플레이
Joy-Con을 나눠 잡으면 커비와 반다나 웨이들 디, 2명으로 새로운 세계를 모험할 수 있습니다.

알림

이 소프트웨어에는 인터넷에 접속할 수 있는 환경과, Nintendo Switch Online 가입(유료)이 필요한 모드나 기능이 있습니다.

?플레이 모드에 따라 플레이 인원수가 다릅니다.
TV 모드：1～2명
테이블 모드：1～2명
휴대 모드：1명
?로컬 통신이나 인터넷 통신에서의 2인 플레이에는 대응하지 않습니다.",HAL 연구소,어드벤처,nintendo
말랑말랑 두뇌학원,https://store.nintendo.co.kr/70010000044953,https://store.nintendo.co.kr/media/catalog/product/cache/8e9715bba90fc562158bff7d4731afc3/1/6/167a73a8feaba84ff13cc272a4a32edac60ee1c04d9c15b129b65f4e13a3699d.jpg,2021-12-03,"혼자서, 여럿이, 전 세계의 사람들과.
딱딱하게 굳은 두뇌를 「두뇌 스트레칭」으로 유연하게.

즐겁게 문제를 풀어 나가며, 딱딱하게 굳은 두뇌를 유연하게 하는 『말랑말랑 두뇌학원』이 Nintendo Switch로 등장.
여러분의 두뇌를 유연하게 하기 위해 「직감」, 「기억」, 「분석」, 「계산」, 「지각」 5개의 분야로 이루어진 「두뇌 스트레칭」을 준비했습니다.
각 스트레칭에 도전하여, 두뇌의 「말랑그램」을 높여 보세요.

최대 4명이 함께 플레이할 수 있는 것은 물론, 「고스트 배틀」에서는 동시에 플레이하지 않아도 전 세계의 사람들과 「말랑말랑 두뇌」 대결을 펼칠 수도 있습니다.

혼자 차근차근 문제를 풀거나, 여럿이 가볍게 대결을 펼치는 등, 다양한 스타일로 즐기면서 두뇌를 유연하게 만들어 보세요.

알림

이 소프트웨어에는 인터넷에 접속할 수 있는 환경과, Nintendo Switch Online 가입(유료)이 필요한 모드나 기능이 있습니다.",인디스제로,"파티,퍼즐,트레이닝,학습",nintendo
젤다의 전설 꿈꾸는 섬,https://store.nintendo.co.kr/70010000022823,https://store.nintendo.co.kr/media/catalog/product/cache/8e9715bba90fc562158bff7d4731afc3/2/3/230116_awakening_banner.jpg,2019-09-20,그곳은 한번 들어가면 나올 수 없는 신비한 섬.\n폭풍에 휘말려 한번 들어가면 나올 수 없는 불가사의한 섬인 「코호린트섬」에 도착한 링크. 섬에 사는 개성 풍부한 주민들과 교류하거나 필드?던전의 모험을 통해 이 불가사의한 섬의 수수께끼를 풀어서 섬에서 탈출하는 것을 목표로 한다.,GREZZO,"액션,어드벤처",nintendo
젤다의 전설 스카이워드 소드 HD,https://store.nintendo.co.kr/70010000038614,https://store.nintendo.co.kr/media/catalog/product/cache/8e9715bba90fc562158bff7d4731afc3/_/_/__rs.jpg,2021-07-16,"2011년에 Wii로 발매된 『스카이워드 소드』가 Nintendo Switch로 등장

Wii 버전에서는 Wii 리모컨플러스로 검에, 눈차크가 방패에 대응했던 조작을, 본작에서는 Joy-Con 2개잡기로 재현.
오른손의 Joy-Con으로 검을, 왼손의 Joy-Con으로 방패를 조작하게 되며, 이외에도 양손으로 활을 쏘는 등 체감형 조작 특유의 긴장감 넘치는 전투를 즐길 수 있습니다. 또한, 본작에서는 처리 능력이 향상되어, 60fps로 더 부드럽게 직관적인 조작을 즐길 수 있게 되었습니다.

한편, 휴대 모드나 Nintendo Switch Lite에서도 플레이할 수 있도록 버튼 조작에 대응하고 있습니다.

전통적인 젤다 시리즈의 게임성을 유지하고 있을 뿐만 아니라 하늘에서 날아 내려오는 「패러숄」, 벽의 덩굴을 오르거나 대시할 때 소비되는 「스태미나 게이지」, 또한 다양한 소재를 모아 아이템을 파워업하는 등 「젤다의 전설 브레스 오브 더 와일드」에서 진화한 시스템의 일환을 엿볼 수 있는 요소가 풍성해졌습니다.",TANTALUS,액션,nintendo
젤다무쌍 대재앙의 시대,https://store.nintendo.co.kr/70010000034767,https://store.nintendo.co.kr/media/catalog/product/cache/8e9715bba90fc562158bff7d4731afc3/s/w/switch_zeldamusou_200908_wide1920.jpg,2020-11-20,"젤다무쌍 대재앙의 시대 체험판
다운로드 번호: D3GM 3304 502B 0XYB

알려지지 않은 100년 전의 전장으로!

한국닌텐도에서 발매중인 『젤다의 전설 브레스 오브 더 와일드』의 세계관을 계승한 작품
「젤다의 전설 브레스 오브 더 와일드」에서는 과거로 그려진 대재앙에 중점을 둔다.

100년 전 무엇이 일어났는가, 어떤 싸움이 있었는가?
「무쌍」 시리즈라서 가능한 액션과 함께 드라마틱한 스토리가 펼쳐진다.

■ 「젤다의 전설 브레스 오브 더 와일드」의 세계관을 계승. 압도적인 몰입감과 캐릭터 비주얼뿐만 아니라
초목의 흔들림이나 분위기까지 『젤다의 전설 브레스 오브 더 와일드』의 세계관을 계승.

■ 링크와 젤다에 더하여, 미파와 리발과 같은 종족을 대표하는 영걸들이나 거대한 신수 등도 등장하며,
미래에 대재앙이라고 불리게 되는 비극의 막이 열린다.

■ 링크 이외에도 여러 캐릭터가 조작 가능! 다채로운 배틀이 전개!
시리즈의 주인공인 링크뿐만 아니라, 『젤다무쌍 대재앙의 시대』에서는 4명의 영걸들이나, 젤다까지도 조작하여 싸우는 것이 가능하다.
『젤다의 전설 브레스 오브 더 와일드』에서는 과거의 인물이었던 캐릭터들의 화려한 액션을 체감할 수 있다.

■ 시커 스톤이 이번 게임에서도 등장! 캐릭터 고유의 액션을 즐긴다!
『젤다의 전설 브레스 오브 더 와일드』에서 중요 아이템으로 등장했던 「시커 스톤」의 특별한 힘에 의하여
「리모컨 폭탄」, 「타임 록」 등의 익숙한 시스템이 캐릭터 고유의 액션으로 전개된다.
링크 이외에도 다양한 캐릭터를 조작하여 강대한 적에게 맞선다.

알림

■『젤다의 전설 브레스 오브 더 와일드』 저장 데이터 연동 특전
게임 내 아이템 「훈련병의 목검」
…링크가 장비할 수 있는 무기. 왼손에는 같은 나무로 만든 「냄비 뚜껑」을 들고 있습니다.
때때로 오토 가드가 발생하는 특성이 있습니다.

Nintendo Switch 본체에 「젤다의 전설 브레스 오브 더 와일드」의 저장 데이터가 있으면
게임 내 특전으로 「훈련병의 목검」을 획득할 수 있습니다.
※추후에 유료로 판매 될 가능성이 있습니다.","KOEI TECMO GAMES CO., LTD.","액션,어드벤처",nintendo
젤다무쌍 하이랄의 전설들 DX,https://store.nintendo.co.kr/70010000009162,https://store.nintendo.co.kr/media/catalog/product/cache/8e9715bba90fc562158bff7d4731afc3/3/1/31a18cd9505fde90a261a2034cf926bb8b3c0a666dac96d85a5fa34081464188.jpg,2018-04-03,"“Nintendo Switch”로 파워 업!
「젤다」의 세계에서 일기당천!!

젤다무쌍 시리즈의 과거 작품들, 그리고 모든 추가 콘텐츠를 수록한 완전판이 Nintendo Switch로 등장.
링크와 젤다, 가논돌프 등 「젤다의 전설」 시리즈의 친숙한 캐릭터가 등장해서 하이랄 대륙을 무대로 일기당천의 통쾌한 액션을 즐길 수 있습니다.
 

또한, Nintendo Switch용으로 완전 튜닝.
Full HD로 펼쳐지는 박진감 넘치는 배틀 및 마이 페어리의 3D화 등 그래픽도 크게 진화.
Nintendo Switch만의 나눔 플레이 등 새로운 매력도 더해져, 「젤다무쌍」을 처음 플레이하는 분들뿐만 아니라 시리즈 경험자도 새롭게 즐길 수 있는 작품입니다.","KOEI TECMO GAMES CO., LTD.","액션,어드벤처",nintendo
젤다의 전설 브레스 오브 더 와일드,https://store.nintendo.co.kr/70010000009367,https://store.nintendo.co.kr/media/catalog/product/cache/8e9715bba90fc562158bff7d4731afc3/f/i/file.jpg,2018-04-03,"광대한 세계를 무대로 어디로 가든, 무엇을 하든,

모험의 모든 것을 당신이 원하는 대로 할 수 있습니다.

야생 동물을 사냥하며 지낼 것인가? 몬스터를 퇴치하러 갈 것인가?

절경 포인트를 보러 다닐 것인가?

달리고, 헤엄치고, 날고, 높은 곳을 오르고,

광활한 세계에서 본인이 마음먹은 대로 모험할 수 있습니다.

Nintendo Switch를 통해, 자택의 TV로 느긋하게 플레이 하다가 

그대로 들고 나가 외출 중에도 계속해서 모험을 즐길 수 있는 등,

자유로운 플레이 스타일로 즐길 수 있습니다.",닌텐도,"액션,어드벤처",nintendo
New 포켓몬 스냅,https://store.nintendo.co.kr/70010000037991,https://store.nintendo.co.kr/media/catalog/product/cache/8e9715bba90fc562158bff7d4731afc3/a/e/aee54cc82c8d80c969cf4ecd8843dad5568469cd4cd19cb863be2a08080e93cd.jpg,2021-04-30,"1999년 해외에서 NINTENDO64 소프트웨어로 발매한 『포켓몬 스냅』의
게임성을 기반으로 한 완전 신작이 Nintendo Switch로 등장!

미지의 땅 「렌틸지방」에서, 포켓몬들의 본 적이 없는 표정이나 행동을 발견하고,자신만의 베스트 숏을 촬영해 봅시다.

루트를 따라 자동으로 이동하는 「네오원」 안에서 야생 포켓몬들의 모습을 사진에 담을 수 있습니다.
눈에 띄지 않는 장소에 몸을 숨긴 포켓몬이나 갑자기 하늘에서 나타나는 포켓몬도 있습니다.
전설의 포켓몬과 환상의 포켓몬을 만날 수도 있습니다. 결정적인 순간을 포착할 수 있는지 없는지는 여러분 몫입니다.
많은 포켓몬의 사진을 계속해서 촬영하고, 자신만의 포켓몬 포토 도감을 만들어 봅시다!
게다가 찍은 사진을 가공하여 포켓몬 포토 도감과는 별도로 앨범에도 저장하여 즐길 수 있습니다.
또한 Nintendo Switch Online(유료) 이용의 고객은, 전세계의 사람들과 서로의 사진을 보여주거나 서로의 스코어를 겨룰 수도 있습니다.

알림

이 소프트웨어에는 인터넷에 접속할 수 있는 환경과, Nintendo Switch Online 가입(유료)이 필요한 모드나 기능이 있습니다.",게임프리크,"액션,기타",nintendo
